CropType,Location,LandType,LandSize,Income,LoanName
Beekeeping,Kodagu,Dryland,1.52,56221,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,0.68,57182,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.69,56002,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.45,55800,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,0.56,54201,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.26,51862,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.55,56632,Agri Clinic Loan
Coffee,Kodagu,Wetland,1.13,86767,Horticulture Loan
Coffee,Kodagu,Black cotton soil land,1.07,68783,Plantation Development Loan
Coffee,Kodagu,Wetland,1.78,60787,Plantation Development Loan
Beekeeping,Kodagu,Dryland,0.71,67736,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.45,57469,Apiculture Loan
Beekeeping,Kodagu,Forest edge,0.62,63504,Agri Clinic Loan
Coffee,Kodagu,Wetland,1.25,79206,Plantation Development Loan
Coffee,Kodagu,Wetland,1.4,62344,Plantation Development Loan
Beekeeping,Kodagu,Dryland,1.81,61388,Agri Clinic Loan
Coffee,Kodagu,Wetland,0.51,85280,Plantation Development Loan
Beekeeping,Kodagu,Dryland,1.42,55185,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.36,67938,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.34,67015,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.81,64949,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.01,63856,Agri Clinic Loan
Coffee,Kodagu,Wetland,1.78,82046,Horticulture Loan
Beekeeping,Kodagu,Forest edge,1.81,64949,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.55,56632,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.81,64949,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,0.53,82213,Plantation Development Loan
Coffee,Kodagu,Wetland,1.55,88990,Plantation Development Loan
Beekeeping,Kodagu,Forest edge,1.49,66954,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.01,65303,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.46,60329,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,1.62,65033,NABARD Loan
Beekeeping,Kodagu,Forest edge,1.48,66709,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.67,61468,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.15,67841,Apiculture Loan
Beekeeping,Kodagu,Forest edge,0.86,50566,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.42,55185,Agri Clinic Loan
Coffee,Kodagu,Black cotton soil land,1.32,66697,NABARD Loan
Beekeeping,Kodagu,Forest edge,0.79,58529,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.98,59228,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.25,69747,Apiculture Loan
Beekeeping,Kodagu,Forest edge,0.94,69485,Agri Clinic Loan
Coffee,Kodagu,Wetland,0.85,69504,Plantation Development Loan
Coffee,Kodagu,Wetland,1.98,79506,Plantation Development Loan
Coffee,Kodagu,Black cotton soil land,1.44,66310,NABARD Loan
Beekeeping,Kodagu,Dryland,1.16,61544,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.15,62786,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.88,51213,Apiculture Loan
Coffee,Kodagu,Wetland,1.51,81944,Horticulture Loan
Beekeeping,Kodagu,Dryland,1.91,56322,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.73,60449,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.17,56215,Apiculture Loan
Coffee,Kodagu,Wetland,0.85,69504,Plantation Development Loan
Beekeeping,Kodagu,Dryland,0.51,68630,Apiculture Loan
Coffee,Kodagu,Wetland,1.2,69111,Plantation Development Loan
Beekeeping,Kodagu,Dryland,0.67,59395,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,0.87,61239,Apiculture Loan
Coffee,Kodagu,Wetland,1.32,66615,Horticulture Loan
Coffee,Kodagu,Wetland,1.55,74952,NABARD Loan
Coffee,Kodagu,Black cotton soil land,0.88,84812,Plantation Development Loan
Coffee,Kodagu,Black cotton soil land,1.56,85840,Plantation Development Loan
Beekeeping,Kodagu,Dryland,1.7,65735,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.88,55427,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.29,63987,Agri Clinic Loan
Coffee,Kodagu,Black cotton soil land,1.38,71584,NABARD Loan
Beekeeping,Kodagu,Forest edge,1.98,61204,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.34,56938,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.81,62235,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.19,54842,Apiculture Loan
Coffee,Kodagu,Wetland,1.29,77860,Plantation Development Loan
Beekeeping,Kodagu,Dryland,1.81,62235,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.6,51280,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.17,56437,Apiculture Loan
Coffee,Kodagu,Wetland,0.95,77253,NABARD Loan
Beekeeping,Kodagu,Dryland,0.98,57455,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.34,56938,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.8,68624,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.78,59310,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,1.81,84279,NABARD Loan
Coffee,Kodagu,Black cotton soil land,1.26,71280,Horticulture Loan
Coffee,Kodagu,Wetland,1.94,72514,NABARD Loan
Beekeeping,Kodagu,Forest edge,1.3,50839,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.3,61971,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,1.12,65689,Horticulture Loan
Beekeeping,Kodagu,Dryland,0.76,63600,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,0.74,69903,Agri Clinic Loan
Coffee,Kodagu,Black cotton soil land,1.25,85981,NABARD Loan
Beekeeping,Kodagu,Forest edge,1.21,64098,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,1.06,62309,Plantation Development Loan
Beekeeping,Kodagu,Forest edge,1.12,60161,Agri Clinic Loan
Coffee,Kodagu,Wetland,1.05,86501,Plantation Development Loan
Coffee,Kodagu,Wetland,1.65,60893,Plantation Development Loan
Coffee,Kodagu,Black cotton soil land,1.08,69647,Horticulture Loan
Beekeeping,Kodagu,Forest edge,1.74,59813,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.48,56942,Apiculture Loan
Beekeeping,Kodagu,Forest edge,0.87,59803,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.87,53417,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,1.71,86195,NABARD Loan
Beekeeping,Kodagu,Forest edge,0.95,52430,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.77,69464,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.35,51228,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,0.65,57978,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.95,55639,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.42,61654,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.98,61204,Agri Clinic Loan
Coffee,Kodagu,Black cotton soil land,1.9,76338,Horticulture Loan
Beekeeping,Kodagu,Forest edge,1.34,50935,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.52,51403,Agri Clinic Loan
Coffee,Kodagu,Wetland,1.67,66838,Plantation Development Loan
Beekeeping,Kodagu,Dryland,0.73,69012,Apiculture Loan
Coffee,Kodagu,Wetland,0.86,71735,NABARD Loan
Beekeeping,Kodagu,Dryland,0.98,57455,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.8,53206,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.23,57421,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.45,57469,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.36,67938,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.74,69903,Agri Clinic Loan
Coffee,Kodagu,Black cotton soil land,0.81,83068,NABARD Loan
Beekeeping,Kodagu,Dryland,0.57,66710,Agri Clinic Loan
Beekeeping,Kodagu,Forest edge,1.31,58852,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.96,57332,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,1.6,64526,Plantation Development Loan
Beekeeping,Kodagu,Forest edge,0.79,57951,Apiculture Loan
Beekeeping,Kodagu,Forest edge,0.77,64184,Apiculture Loan
Beekeeping,Kodagu,Forest edge,1.15,62786,Apiculture Loan
Beekeeping,Kodagu,Dryland,1.58,55450,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,0.51,68630,Apiculture Loan
Coffee,Kodagu,Black cotton soil land,0.94,70586,Plantation Development Loan
Beekeeping,Kodagu,Forest edge,1.81,64949,Apiculture Loan
Coffee,Kodagu,Wetland,0.59,84257,Plantation Development Loan
Beekeeping,Kodagu,Dryland,0.53,68718,Apiculture Loan
Beekeeping,Kodagu,Forest edge,0.61,54958,Agri Clinic Loan
Coffee,Kodagu,Black cotton soil land,1.85,60811,NABARD Loan
Silk,Kolar,Dryland,2.36,64703,Sericulture Loan
Silk,Kolar,Irrigated,1.97,62611,Agricultural Term Loan
Silk,Kolar,Dryland,1.06,62682,Sericulture Loan
Silk,Kolar,Dryland,1.84,59070,Sericulture Loan
Silk,Kolar,Irrigated,2.78,73669,Agricultural Term Loan
Mango,Kolar,Dryland,3.95,57926,Organic Farming Loan
Silk,Kolar,Dryland,1.96,58938,Sericulture Loan
Silk,Kolar,Irrigated,1.4,69312,Agricultural Term Loan
Silk,Kolar,Irrigated,1.31,72333,Sericulture Loan
Silk,Kolar,Irrigated,2.45,59322,Agricultural Term Loan
Silk,Kolar,Irrigated,2.31,74652,Sericulture Loan
Silk,Kolar,Dryland,1.07,62131,Agricultural Term Loan
Silk,Kolar,Dryland,2.09,74241,NABARD Loan
Silk,Kolar,Dryland,2.35,51485,Sericulture Loan
Silk,Kolar,Irrigated,2.61,53409,Agricultural Term Loan
Silk,Kolar,Dryland,2.95,51467,Sericulture Loan
Silk,Kolar,Irrigated,1.5,63873,NABARD Loan
Silk,Kolar,Dryland,2.85,54705,Agricultural Term Loan
Silk,Kolar,Dryland,1.54,56676,Sericulture Loan
Mango,Kolar,Dryland,1.23,42926,Organic Farming Loan
Silk,Kolar,Irrigated,2.23,51027,Sericulture Loan
Silk,Kolar,Dryland,1.59,58613,Agricultural Term Loan
Silk,Kolar,Dryland,1.52,71632,Agricultural Term Loan
Silk,Kolar,Dryland,2.52,55324,Agricultural Term Loan
Silk,Kolar,Irrigated,1.93,59871,Sericulture Loan
Silk,Kolar,Dryland,1.26,54250,Sericulture Loan
Silk,Kolar,Dryland,1.87,59792,Sericulture Loan
Silk,Kolar,Irrigated,1.95,73601,Agricultural Term Loan
Silk,Kolar,Dryland,1.52,52159,Agricultural Term Loan
Mango,Kolar,Dryland,1.95,43051,Horticulture Loan
Mango,Kolar,Dryland,3.81,42270,Horticulture Loan
Silk,Kolar,Irrigated,1.56,69676,Sericulture Loan
Silk,Kolar,Irrigated,1.09,66765,Sericulture Loan
Silk,Kolar,Dryland,1.61,71699,Sericulture Loan
Silk,Kolar,Dryland,2.94,73176,NABARD Loan
Silk,Kolar,Irrigated,2.31,74652,Sericulture Loan
Silk,Kolar,Dryland,2.68,51804,Sericulture Loan
Silk,Kolar,Dryland,1.01,55667,Agricultural Term Loan
Silk,Kolar,Irrigated,1.95,73601,Agricultural Term Loan
Mango,Kolar,Black cotton soil land,2.09,39497,Organic Farming Loan
Silk,Kolar,Dryland,2.68,51804,Sericulture Loan
Silk,Kolar,Dryland,1.49,57541,NABARD Loan
Silk,Kolar,Dryland,1.84,59070,Sericulture Loan
Mango,Kolar,Dryland,2.05,54272,Horticulture Loan
Silk,Kolar,Irrigated,1.05,62495,Sericulture Loan
Silk,Kolar,Dryland,1.54,56676,Sericulture Loan
Silk,Kolar,Dryland,2.85,68017,NABARD Loan
Silk,Kolar,Dryland,1.91,55840,Agricultural Term Loan
Silk,Kolar,Dryland,2.4,59309,Agricultural Term Loan
Silk,Kolar,Irrigated,1.62,58175,NABARD Loan
Mango,Kolar,Black cotton soil land,3.3,52257,Horticulture Loan
Silk,Kolar,Irrigated,1.62,58175,NABARD Loan
Silk,Kolar,Dryland,2.07,62968,Sericulture Loan
Silk,Kolar,Dryland,2.24,54668,NABARD Loan
Silk,Kolar,Dryland,2.92,58237,Agricultural Term Loan
Mango,Kolar,Dryland,2.91,48451,Horticulture Loan
Silk,Kolar,Dryland,2.69,58830,Sericulture Loan
Silk,Kolar,Dryland,2.07,53235,Agricultural Term Loan
Silk,Kolar,Dryland,1.06,50422,NABARD Loan
Silk,Kolar,Dryland,1.42,56765,Sericulture Loan
Silk,Kolar,Dryland,2.44,72236,Agricultural Term Loan
Silk,Kolar,Irrigated,1.23,50980,Sericulture Loan
Silk,Kolar,Irrigated,1.52,64470,Agricultural Term Loan
Silk,Kolar,Irrigated,2.44,50731,Agricultural Term Loan
Silk,Kolar,Irrigated,1.63,57334,Sericulture Loan
Mango,Kolar,Black cotton soil land,1.76,55095,Horticulture Loan
Silk,Kolar,Dryland,2.87,59743,Sericulture Loan
Mango,Kolar,Dryland,1.75,54372,Horticulture Loan
Silk,Kolar,Irrigated,1.2,56887,Sericulture Loan
Mango,Kolar,Dryland,3.96,44695,Organic Farming Loan
Mango,Kolar,Dryland,3.63,58067,Horticulture Loan
Mango,Kolar,Black cotton soil land,1.49,58229,Horticulture Loan
Silk,Kolar,Dryland,2.69,58830,Sericulture Loan
Silk,Kolar,Dryland,2.31,72596,Sericulture Loan
Mango,Kolar,Black cotton soil land,3.01,56240,Horticulture Loan
Mango,Kolar,Black cotton soil land,3.77,58666,Horticulture Loan
Silk,Kolar,Dryland,2.36,64703,Sericulture Loan
Silk,Kolar,Dryland,2.68,68620,Agricultural Term Loan
Mango,Kolar,Black cotton soil land,3.66,57815,Organic Farming Loan
Silk,Kolar,Dryland,1.37,54458,Agricultural Term Loan
Mango,Kolar,Black cotton soil land,2.77,58685,Horticulture Loan
Silk,Kolar,Dryland,1.42,56765,Sericulture Loan
Silk,Kolar,Dryland,2.42,53148,NABARD Loan
Silk,Kolar,Dryland,1.84,59070,Sericulture Loan
Mango,Kolar,Dryland,1.55,51785,Horticulture Loan
Mango,Kolar,Dryland,2.06,36184,Horticulture Loan
Mango,Kolar,Dryland,2.43,45829,Organic Farming Loan
Silk,Kolar,Irrigated,1.93,59871,Sericulture Loan
Silk,Kolar,Dryland,1.84,59070,Sericulture Loan
Mango,Kolar,Black cotton soil land,1.52,40300,Organic Farming Loan
Silk,Kolar,Dryland,1.06,62682,Sericulture Loan
Silk,Kolar,Irrigated,1.93,53897,Agricultural Term Loan
Silk,Kolar,Dryland,2.92,58237,Agricultural Term Loan
Silk,Kolar,Dryland,1.69,50522,Sericulture Loan
Silk,Kolar,Dryland,2.16,50377,Sericulture Loan
Silk,Kolar,Irrigated,2.02,72764,Agricultural Term Loan
Mango,Kolar,Black cotton soil land,3.92,44590,Organic Farming Loan
Silk,Kolar,Irrigated,2.3,52595,Sericulture Loan
Mango,Kolar,Dryland,3.22,51791,Organic Farming Loan
Mango,Kolar,Dryland,1.81,46551,Organic Farming Loan
Mango,Kolar,Dryland,1.69,57139,Horticulture Loan
Silk,Kolar,Dryland,1.96,58938,Sericulture Loan
Silk,Kolar,Irrigated,1.67,72153,Sericulture Loan
Silk,Kolar,Dryland,1.59,58613,Agricultural Term Loan
Mango,Kolar,Dryland,1.3,35900,Organic Farming Loan
Silk,Kolar,Irrigated,1.76,51628,Sericulture Loan
Silk,Kolar,Irrigated,1.86,53609,Sericulture Loan
Silk,Kolar,Irrigated,2.84,56135,NABARD Loan
Mango,Kolar,Dryland,2.29,46467,Horticulture Loan
Mango,Kolar,Black cotton soil land,3.69,57370,Organic Farming Loan
Mango,Kolar,Black cotton soil land,3.15,47700,Horticulture Loan
Silk,Kolar,Irrigated,1.5,63873,NABARD Loan
Silk,Kolar,Dryland,2.36,64703,Sericulture Loan
Mango,Kolar,Dryland,3.4,37586,Horticulture Loan
Silk,Kolar,Irrigated,1.23,50980,Sericulture Loan
Mango,Kolar,Dryland,2.29,46467,Horticulture Loan
Silk,Kolar,Dryland,2.06,68170,NABARD Loan
Silk,Kolar,Irrigated,2.23,70402,Agricultural Term Loan
Mango,Kolar,Dryland,3.53,41647,Horticulture Loan
Mango,Kolar,Black cotton soil land,1.18,40356,Horticulture Loan
Mango,Kolar,Black cotton soil land,3.23,56619,Organic Farming Loan
Mango,Kolar,Dryland,1.35,49042,Horticulture Loan
Mango,Kolar,Dryland,3.5,44518,Organic Farming Loan
Silk,Kolar,Dryland,2.04,74965,Sericulture Loan
Mango,Kolar,Black cotton soil land,3.04,41945,Horticulture Loan
Silk,Kolar,Irrigated,1.93,69769,Agricultural Term Loan
Silk,Kolar,Dryland,1.06,62682,Sericulture Loan
Silk,Kolar,Dryland,1.52,52159,Agricultural Term Loan
Silk,Kolar,Dryland,1.06,62682,Sericulture Loan
Mango,Kolar,Dryland,2.86,55582,Horticulture Loan
Silk,Kolar,Irrigated,2.22,60249,Sericulture Loan
Silk,Kolar,Irrigated,2.71,52215,Agricultural Term Loan
Silk,Kolar,Dryland,2.44,63669,Sericulture Loan
Mango,Kolar,Black cotton soil land,1.91,54530,Horticulture Loan
Silk,Kolar,Dryland,2.24,62349,Sericulture Loan
Silk,Kolar,Dryland,3.0,61344,Agricultural Term Loan
Silk,Kolar,Dryland,1.54,56676,Sericulture Loan
Mango,Kolar,Black cotton soil land,1.48,36555,Organic Farming Loan
Silk,Kolar,Irrigated,1.67,56293,NABARD Loan
Silk,Kolar,Dryland,1.96,58938,Sericulture Loan
Silk,Kolar,Dryland,2.62,60264,Sericulture Loan
Silk,Kolar,Irrigated,2.22,60249,Sericulture Loan
Silk,Kolar,Dryland,2.85,54705,Agricultural Term Loan
Silk,Kolar,Irrigated,1.2,56887,Sericulture Loan
Silk,Kolar,Dryland,1.37,54458,Agricultural Term Loan
Silk,Kolar,Dryland,2.16,50377,Sericulture Loan
Silk,Kolar,Irrigated,1.71,72572,Sericulture Loan
Mango,Kolar,Dryland,1.06,47512,Horticulture Loan
Silk,Kolar,Irrigated,1.97,62611,Agricultural Term Loan
Silk,Kolar,Dryland,2.34,73088,Agricultural Term Loan
Mango,Kolar,Black cotton soil land,2.9,56840,Organic Farming Loan
Silk,Kolar,Irrigated,1.97,62611,Agricultural Term Loan
Silk,Kolar,Irrigated,2.9,56685,Agricultural Term Loan
Silk,Kolar,Irrigated,2.22,60249,Sericulture Loan
Silk,Kolar,Dryland,2.1,72033,Agricultural Term Loan
Silk,Kolar,Dryland,1.37,54458,Agricultural Term Loan
Mango,Kolar,Black cotton soil land,2.62,43330,Horticulture Loan
Silk,Kolar,Irrigated,1.93,53897,Agricultural Term Loan
Silk,Kolar,Dryland,1.06,62682,Sericulture Loan
Silk,Kolar,Dryland,1.87,59792,Sericulture Loan
Silk,Kolar,Irrigated,2.05,72479,Agricultural Term Loan
Silk,Kolar,Irrigated,2.45,59322,Agricultural Term Loan
Silk,Kolar,Dryland,1.39,54819,NABARD Loan
Silk,Kolar,Dryland,2.88,68721,Sericulture Loan
Silk,Kolar,Dryland,2.31,72596,Sericulture Loan
Silk,Kolar,Dryland,2.9,52080,Sericulture Loan
Silk,Kolar,Dryland,1.98,60911,Sericulture Loan
Silk,Kolar,Irrigated,2.31,74652,Sericulture Loan
Silk,Kolar,Dryland,2.08,68597,Sericulture Loan
Silk,Kolar,Dryland,2.36,64703,Sericulture Loan
Silk,Kolar,Dryland,1.06,62682,Sericulture Loan
Silk,Kolar,Dryland,1.98,60911,Sericulture Loan
Silk,Kolar,Irrigated,1.96,53749,Sericulture Loan
Silk,Kolar,Dryland,1.38,50840,Sericulture Loan
Silk,Kolar,Irrigated,2.23,51027,Sericulture Loan
Silk,Kolar,Dryland,2.31,72596,Sericulture Loan
Silk,Kolar,Irrigated,1.95,73601,Agricultural Term Loan
Mango,Kolar,Dryland,2.7,46610,Horticulture Loan
Mango,Kolar,Dryland,3.53,41647,Horticulture Loan
Mango,Kolar,Dryland,3.74,35588,Organic Farming Loan
Silk,Kolar,Dryland,2.44,72236,Agricultural Term Loan
Mango,Kolar,Black cotton soil land,3.8,35866,Horticulture Loan
Silk,Kolar,Irrigated,1.76,51628,Sericulture Loan
Silk,Kolar,Dryland,1.91,55840,Agricultural Term Loan
Silk,Kolar,Irrigated,1.4,69312,Agricultural Term Loan
Silk,Kolar,Dryland,1.9,62846,Agricultural Term Loan
Silk,Kolar,Dryland,2.08,68597,Sericulture Loan
Silk,Kolar,Dryland,2.04,69382,NABARD Loan
Silk,Kolar,Irrigated,1.4,69312,Agricultural Term Loan
Silk,Kolar,Irrigated,1.56,69676,Sericulture Loan
Millets,Koppal,Rainfed,4.87,21744,Organic Farming Loan
Millets,Koppal,Rainfed,3.4,21303,Soil Health Card Loan
Millets,Koppal,Dryland,2.59,20619,Soil Health Card Loan
Millets,Koppal,Rainfed,3.4,21303,Soil Health Card Loan
Millets,Koppal,Dryland,2.85,18856,Soil Health Card Loan
Millets,Koppal,Dryland,3.74,21103,Soil Health Card Loan
Millets,Koppal,Rainfed,2.03,21513,Soil Health Card Loan
Millets,Koppal,Rainfed,2.69,17174,Soil Health Card Loan
Millets,Koppal,Rainfed,2.69,17174,Soil Health Card Loan
Millets,Koppal,Rainfed,3.6,15161,Organic Farming Loan
Millets,Koppal,Rainfed,2.06,21710,Organic Farming Loan
Millets,Koppal,Dryland,3.87,15914,Soil Health Card Loan
Millets,Koppal,Rainfed,3.84,17080,Soil Health Card Loan
Millets,Koppal,Dryland,3.4,21912,Soil Health Card Loan
Millets,Koppal,Rainfed,4.83,19393,Soil Health Card Loan
Millets,Koppal,Rainfed,4.92,18774,PM Kisan Loan
Millets,Koppal,Dryland,2.83,19549,PM Kisan Loan
Millets,Koppal,Dryland,3.03,17694,Soil Health Card Loan
Millets,Koppal,Rainfed,2.94,16496,Soil Health Card Loan
Millets,Koppal,Rainfed,3.4,21303,Soil Health Card Loan
Millets,Koppal,Rainfed,5.87,21252,Organic Farming Loan
Millets,Koppal,Dryland,3.23,15421,Soil Health Card Loan
Millets,Koppal,Dryland,5.43,20781,PM Kisan Loan
Millets,Koppal,Rainfed,2.67,17972,PM Kisan Loan
Millets,Koppal,Dryland,4.79,15592,PM Kisan Loan
Millets,Koppal,Rainfed,3.67,20524,Organic Farming Loan
Millets,Koppal,Dryland,2.24,20837,Organic Farming Loan
Millets,Koppal,Dryland,3.56,20422,PM Kisan Loan
Millets,Koppal,Rainfed,4.19,19370,Organic Farming Loan
Millets,Koppal,Rainfed,4.36,20308,Organic Farming Loan
Millets,Koppal,Dryland,3.23,15421,Soil Health Card Loan
Millets,Koppal,Dryland,3.4,21912,Soil Health Card Loan
Millets,Koppal,Dryland,3.01,15747,Soil Health Card Loan
Millets,Koppal,Rainfed,2.69,17174,Soil Health Card Loan
Millets,Koppal,Rainfed,5.41,19639,PM Kisan Loan
Millets,Koppal,Dryland,3.29,18150,Soil Health Card Loan
Millets,Koppal,Dryland,5.02,15899,PM Kisan Loan
Millets,Koppal,Rainfed,5.83,15613,PM Kisan Loan
Millets,Koppal,Dryland,5.21,16954,PM Kisan Loan
Millets,Koppal,Rainfed,4.57,17076,PM Kisan Loan
Millets,Koppal,Rainfed,5.73,16089,Organic Farming Loan
Millets,Koppal,Rainfed,4.73,17458,PM Kisan Loan
Millets,Koppal,Dryland,4.07,21855,Soil Health Card Loan
Millets,Koppal,Dryland,4.75,16908,Organic Farming Loan
Millets,Koppal,Rainfed,5.7,16471,PM Kisan Loan
Millets,Koppal,Dryland,5.21,15689,PM Kisan Loan
Millets,Koppal,Dryland,3.41,20909,Organic Farming Loan
Millets,Koppal,Rainfed,2.94,16496,Soil Health Card Loan
Millets,Koppal,Rainfed,3.79,18222,Organic Farming Loan
Millets,Koppal,Rainfed,4.71,15059,Soil Health Card Loan
Millets,Koppal,Dryland,4.99,15798,Soil Health Card Loan
Millets,Koppal,Dryland,4.56,17496,Organic Farming Loan
Millets,Koppal,Dryland,4.09,19837,PM Kisan Loan
Millets,Koppal,Dryland,5.67,16710,Soil Health Card Loan
Millets,Koppal,Dryland,5.92,18345,Soil Health Card Loan
Millets,Koppal,Rainfed,3.4,20480,Organic Farming Loan
Millets,Koppal,Rainfed,3.4,21303,Soil Health Card Loan
Millets,Koppal,Rainfed,5.93,15199,PM Kisan Loan
Millets,Koppal,Rainfed,5.93,15199,PM Kisan Loan
Millets,Koppal,Dryland,3.25,18178,PM Kisan Loan
Millets,Koppal,Rainfed,2.1,18843,Organic Farming Loan
Millets,Koppal,Rainfed,5.25,18212,Soil Health Card Loan
Millets,Koppal,Dryland,2.82,18136,PM Kisan Loan
Millets,Koppal,Rainfed,2.67,17972,PM Kisan Loan
Millets,Koppal,Dryland,5.67,16710,Soil Health Card Loan
Millets,Koppal,Rainfed,4.91,18601,Soil Health Card Loan
Millets,Koppal,Dryland,3.74,21103,Soil Health Card Loan
Millets,Koppal,Rainfed,4.71,15059,Soil Health Card Loan
Millets,Koppal,Rainfed,2.03,21513,Soil Health Card Loan
Millets,Koppal,Rainfed,4.71,15059,Soil Health Card Loan
Millets,Koppal,Rainfed,4.21,18010,PM Kisan Loan
Millets,Koppal,Rainfed,2.69,17174,Soil Health Card Loan
Millets,Koppal,Dryland,2.59,20619,Soil Health Card Loan
Millets,Koppal,Dryland,4.43,21079,Organic Farming Loan
Millets,Koppal,Dryland,2.53,19563,Soil Health Card Loan
Millets,Koppal,Rainfed,3.15,18062,PM Kisan Loan
Millets,Koppal,Dryland,4.14,19177,Organic Farming Loan
Millets,Koppal,Dryland,2.85,18856,Soil Health Card Loan
Millets,Koppal,Rainfed,5.06,17095,PM Kisan Loan
Millets,Koppal,Dryland,3.01,15747,Soil Health Card Loan
Millets,Koppal,Rainfed,2.69,17174,Soil Health Card Loan
Millets,Koppal,Dryland,2.45,21723,PM Kisan Loan
Millets,Koppal,Dryland,3.87,15914,Soil Health Card Loan
Millets,Koppal,Dryland,2.85,18856,Soil Health Card Loan
Millets,Koppal,Rainfed,5.25,18212,Soil Health Card Loan
Millets,Koppal,Dryland,3.4,21912,Soil Health Card Loan
Millets,Koppal,Dryland,3.23,15421,Soil Health Card Loan
Millets,Koppal,Rainfed,4.83,19393,Soil Health Card Loan
Millets,Koppal,Dryland,3.44,21235,Soil Health Card Loan
Millets,Koppal,Dryland,2.45,21723,PM Kisan Loan
Millets,Koppal,Dryland,3.23,15421,Soil Health Card Loan
Millets,Koppal,Dryland,4.01,21255,PM Kisan Loan
Millets,Koppal,Dryland,2.44,15105,Soil Health Card Loan
Millets,Koppal,Dryland,2.44,15105,Soil Health Card Loan
Millets,Koppal,Rainfed,3.4,21303,Soil Health Card Loan
Millets,Koppal,Dryland,3.23,15421,Soil Health Card Loan
Millets,Koppal,Dryland,2.3,19719,PM Kisan Loan
Millets,Koppal,Dryland,4.01,21255,PM Kisan Loan
Millets,Koppal,Dryland,3.87,15914,Soil Health Card Loan
Millets,Koppal,Dryland,5.05,15657,PM Kisan Loan
Millets,Koppal,Dryland,5.21,18409,Soil Health Card Loan
