CropType,Location,LandType,LandSize,Income,LoanName
Tea,Chikkamagaluru,Hill slope,1.85,92193,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.44,81578,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.08,75431,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.08,85996,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.55,96567,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.17,92165,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.15,99301,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.17,73290,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.05,76863,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.83,73584,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.35,81274,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.13,86434,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.51,80066,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.52,99144,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.11,96807,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.13,98358,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.3,83115,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.27,98299,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.23,82991,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.97,88376,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.39,85891,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.41,95836,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.35,93449,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.52,70461,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.0,79104,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.52,98084,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.16,75773,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.94,91652,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.82,82181,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.7,78216,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.62,81029,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.51,85480,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.92,75651,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.31,98364,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.06,97336,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.18,78808,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.72,93081,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.51,82766,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.06,99681,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.02,98937,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.0,79104,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.33,92297,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.44,80325,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.35,97717,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.01,91794,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.01,91677,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,71495,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.07,70239,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.85,95087,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.3,72385,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.16,93848,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.06,83966,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,73132,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.58,82610,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.48,89758,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.16,79699,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.61,98825,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.58,82610,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.4,73628,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.17,99949,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.04,97885,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.36,92024,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.64,94097,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.44,80325,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.33,89515,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.58,82610,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.52,91768,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.01,91794,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.38,74509,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.09,80108,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.02,89425,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.18,90485,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.05,86801,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,83999,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.26,92367,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.44,79764,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.95,92711,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.45,93957,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.37,75681,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.11,84682,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.46,89920,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.74,86183,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.16,79016,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,83999,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.59,70414,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.13,98358,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.97,72478,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.6,82364,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.51,87925,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.17,92165,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.65,79505,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.08,75431,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.44,76125,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.27,76495,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.52,89162,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.26,96639,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.75,77897,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.52,98084,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.71,73132,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.28,92310,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.0,77688,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.37,77511,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.26,96639,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.37,87590,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.06,76313,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.98,73424,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.19,92694,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.27,97050,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.98,75209,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.49,74823,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.09,88623,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.51,80066,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.11,84682,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.12,74323,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.74,86183,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.98,73424,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.82,97987,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.88,76023,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.01,91677,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.17,75729,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.29,81777,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.12,89625,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.71,71495,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.3,82547,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.44,76125,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.29,89390,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.53,95904,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.5,87137,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.12,74323,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,73613,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.06,71089,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.11,93818,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.85,95087,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.11,91128,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.22,91359,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.53,79499,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.38,74509,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.14,75716,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.4,86376,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.46,91549,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.82,82181,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.46,91549,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.53,72716,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.79,76557,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.11,84682,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.04,97885,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,73613,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.72,93081,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.14,75716,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.86,90813,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.64,94097,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.51,89034,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.43,94229,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.61,90211,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.39,95067,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.35,97717,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.3,82547,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.36,92024,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.5,93214,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.85,76611,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.85,92193,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.35,99225,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.94,90441,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.35,81274,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.07,84766,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.22,82009,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.13,98358,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.82,82181,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.97,92620,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.17,71355,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.08,78180,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.45,85259,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.93,96144,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.01,74780,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.2,74574,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.36,72878,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.46,83440,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.37,72997,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.45,85259,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.9,83297,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.11,96807,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.8,78438,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.82,82181,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.09,78895,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.17,75729,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.27,98299,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.03,72441,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.08,85108,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.3,83115,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.37,72997,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.06,82233,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.52,91768,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.48,71548,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.95,92711,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.46,89920,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.3,82547,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.92,75651,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.88,76023,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.39,85891,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.46,91549,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.61,98825,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.9,83297,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.0,87304,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.41,95836,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.07,96425,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.75,72616,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.53,72716,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.29,95164,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.16,88239,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.21,98612,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.9,88574,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.67,94660,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.75,77897,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.9,88574,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.51,85480,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.49,92554,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.61,98825,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.67,94660,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.98,75209,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.71,93287,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.41,98408,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.32,73051,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.53,76757,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.06,76313,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.53,84821,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.49,92554,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.11,93818,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.22,91359,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.15,99301,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.94,70492,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.45,88307,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.94,70492,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.29,76624,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.98,73424,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.37,72997,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.44,79764,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.7,78216,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.99,72203,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.74,87021,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.28,92310,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.63,79088,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.44,79916,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.17,71355,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.71,93287,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.19,92694,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.07,70239,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.46,89920,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.04,97885,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.21,95712,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.06,97336,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.51,85480,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.08,90886,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.23,82991,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.14,75716,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.51,89034,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.12,90151,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.37,76168,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.09,92468,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.36,75923,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.21,70721,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.11,93818,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,73132,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.49,74823,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.18,90485,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.5,93214,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.67,94660,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.17,75729,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.9,83297,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.43,94229,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.66,80545,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.16,79016,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.4,73628,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.61,90211,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.16,93848,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.22,74024,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.1,92416,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.06,97336,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.44,79916,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.46,91549,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.92,94410,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.33,92297,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.63,79088,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.99,72203,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.67,72300,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.18,78808,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.35,99225,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.05,97738,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.89,91932,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.17,92165,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.06,97336,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.71,76962,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.2,74574,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.27,98299,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.46,89920,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.92,93869,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.45,88307,Plantation Development Loan
Rice,Mysuru,Irrigated,2.29,32399,Irrigation Loan
Wheat,Vijayapura,Irrigated,2.35,33368,Crop Loan
Organic Vegetables,Mysuru,Irrigated,2.38,40729,Horticulture Loan
Sugarcane,Mysuru,Irrigated,5.34,45949,Farm Mechanization Loan
Coconut,Tumakuru,Irrigated,3.07,49993,Plantation Loan
Floriculture,Doddaballapura,Irrigated,1.99,59776,Floriculture Loan
Banana,Hassan,Irrigated,3.3,42138,Irrigation Loan
Sugarcane,Mandya,Irrigated,5.74,51737,Farm Mechanization Loan
Floriculture,Bengaluru Urban,Irrigated,1.07,62772,Floriculture Loan
Rice,Mandya,Irrigated,3.76,34316,Crop Loan
Floriculture,Doddaballapura,Irrigated,1.69,51419,NABARD Loan
Banana,Mandya,Irrigated,2.18,43618,Irrigation Loan
Floriculture,Doddaballapura,Irrigated,0.89,51455,Floriculture Loan
Coconut,Dakshina Kannada,Irrigated,3.16,56198,Plantation Loan
Floriculture,Bengaluru Urban,Irrigated,1.89,72353,Floriculture Loan
Banana,Mandya,Irrigated,2.28,41499,Horticulture Loan
Coconut,Udupi,Irrigated,1.71,57279,Plantation Loan
Banana,Mandya,Irrigated,2.66,47503,Irrigation Loan
Silk,Kolar,Irrigated,2.36,72238,NABARD Loan
Floriculture,Tumakuru,Irrigated,1.63,70246,Floriculture Loan
Wheat,Bagalkot,Irrigated,3.04,32160,Crop Loan
Wheat,Bagalkot,Irrigated,3.53,29379,PM Kisan Loan
Banana,Mysuru,Irrigated,2.51,52231,Irrigation Loan
Coconut,Tumakuru,Irrigated,2.93,56243,Agri Infrastructure Loan
Coconut,Udupi,Irrigated,3.63,55306,Agri Infrastructure Loan
Floriculture,Bengaluru Urban,Irrigated,0.86,62617,Floriculture Loan
Coconut,Udupi,Irrigated,1.36,50681,Plantation Loan
Rice,Mysuru,Irrigated,3.8,39427,Irrigation Loan
